nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
2,9,0,2,1,0.127431,0.234500
2,9,0,2,2,0.117274,0.016000
2,9,0,2,3,NaN,0.000000
2,9,0,2,4,0.401758,0.002500
2,9,0,2,5,NaN,0.000000
2,9,0,2,6,NaN,0.000000
2,9,0,2,7,NaN,0.000000
2,9,0,2,8,NaN,0.000000
2,9,0,3,0,NaN,0.000000
2,9,0,3,1,NaN,0.000000
2,9,0,3,2,NaN,0.000000
2,9,0,3,3,NaN,0.000000
2,9,0,3,4,0.705538,0.003500
2,9,0,3,5,0.253221,0.965500
2,9,0,3,6,0.298552,0.023000
2,9,0,3,7,0.849375,0.006500
2,9,0,3,8,0.341219,0.001500
2,9,0,4,0,NaN,0.000000
2,9,0,4,1,NaN,0.000000
2,9,0,4,2,NaN,0.000000
2,9,0,4,3,NaN,0.000000
2,9,0,4,4,NaN,0.000000
2,9,0,4,5,NaN,0.000000
2,9,0,4,6,0.484205,0.019500
2,9,0,4,7,0.451701,0.232500
2,9,0,4,8,0.490734,0.748000
2,9,0,5,0,NaN,0.000000
2,9,0,5,1,NaN,0.000000
2,9,0,5,2,NaN,0.000000
2,9,0,5,3,NaN,0.000000
2,9,0,5,4,1.024656,0.000500
2,9,0,5,5,0.352054,0.009000
2,9,0,5,6,0.666800,0.359500
2,9,0,5,7,0.767980,0.472000
2,9,0,5,8,0.577834,0.159000
2,9,0,6,0,0.117579,0.251000
2,9,0,6,1,0.113494,0.734500
2,9,0,6,2,0.482512,0.011500
2,9,0,6,3,0.478690,0.002500
2,9,0,6,4,1.024656,0.000500
2,9,0,6,5,NaN,0.000000
2,9,0,6,6,NaN,0.000000
2,9,0,6,7,NaN,0.000000
2,9,0,6,8,NaN,0.000000
2,9,0,7,0,1.024656,0.000500
2,9,0,7,1,0.416819,0.005500
2,9,0,7,2,1.010373,0.229500
2,9,0,7,3,0.701057,0.344000
2,9,0,7,4,0.547431,0.418000
2,9,0,7,5,1.072402,0.001500
2,9,0,7,6,NaN,0.000000
2,9,0,7,7,1.024656,0.000500
2,9,0,7,8,1.024656,0.000500
2,9,0,8,0,1.047974,0.001000
2,9,0,8,1,0.384176,0.013000
2,9,0,8,2,0.843176,0.322500
2,9,0,8,3,0.684428,0.347500
2,9,0,8,4,0.885993,0.314500
2,9,0,8,5,1.072402,0.001500
2,9,0,8,6,NaN,0.000000
2,9,0,8,7,NaN,0.000000
2,9,0,8,8,NaN,0.000000
2,9,1,0,0,0.116682,0.747000
2,9,1,0,1,0.127431,0.234500
2,9,1,0,2,0.117274,0.016000
2,9,1,0,3,NaN,0.000000
2,9,1,0,4,0.401758,0.002500
2,9,1,0,5,NaN,0.000000
2,9,1,0,6,NaN,0.000000
2,9,1,0,7,NaN,0.000000
2,9,1,0,8,NaN,0.000000
2,9,1,1,0,NaN,0.000000
2,9,1,1,1,NaN,0.000000
2,9,1,1,2,NaN,0.000000
