nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
2,10,0,7,7,0.115873,0.445500
2,10,0,7,8,0.126613,0.021500
2,10,0,7,9,0.523475,0.002000
2,10,0,8,0,NaN,0.000000
2,10,0,8,1,NaN,0.000000
2,10,0,8,2,NaN,0.000000
2,10,0,8,3,NaN,0.000000
2,10,0,8,4,0.173554,0.007500
2,10,0,8,5,0.315121,0.022500
2,10,0,8,6,0.120254,0.432000
2,10,0,8,7,0.102366,0.518000
2,10,0,8,8,0.287589,0.019000
2,10,0,8,9,0.512078,0.001000
2,10,0,9,0,0.144584,0.018000
2,10,0,9,1,0.108963,0.955500
2,10,0,9,2,0.119840,0.026000
2,10,0,9,3,1.024656,0.000500
2,10,0,9,4,NaN,0.000000
2,10,0,9,5,NaN,0.000000
2,10,0,9,6,NaN,0.000000
2,10,0,9,7,NaN,0.000000
2,10,0,9,8,NaN,0.000000
2,10,0,9,9,NaN,0.000000
2,10,1,0,0,0.140950,0.982000
2,10,1,0,1,0.144584,0.018000
2,10,1,0,2,NaN,0.000000
2,10,1,0,3,NaN,0.000000
2,10,1,0,4,NaN,0.000000
2,10,1,0,5,NaN,0.000000
2,10,1,0,6,NaN,0.000000
2,10,1,0,7,NaN,0.000000
2,10,1,0,8,NaN,0.000000
2,10,1,0,9,NaN,0.000000
2,10,1,1,0,NaN,0.000000
2,10,1,1,1,NaN,0.000000
2,10,1,1,2,0.185621,0.017500
2,10,1,1,3,0.118629,0.193500
2,10,1,1,4,0.094358,0.670500
2,10,1,1,5,0.086093,0.113000
2,10,1,1,6,0.468794,0.005000
2,10,1,1,7,1.024656,0.000500
2,10,1,1,8,NaN,0.000000
2,10,1,1,9,NaN,0.000000
2,10,1,2,0,NaN,0.000000
2,10,1,2,1,0.145711,0.023500
2,10,1,2,2,0.156393,0.941000
2,10,1,2,3,0.156716,0.031500
2,10,1,2,4,0.351194,0.003500
2,10,1,2,5,NaN,0.000000
2,10,1,2,6,NaN,0.000000
2,10,1,2,7,1.024656,0.000500
2,10,1,2,8,NaN,0.000000
2,10,1,2,9,NaN,0.000000
2,10,1,3,0,NaN,0.000000
2,10,1,3,1,NaN,0.000000
2,10,1,3,2,NaN,0.000000
2,10,1,3,3,NaN,0.000000
2,10,1,3,4,NaN,0.000000
2,10,1,3,5,1.047974,0.001000
2,10,1,3,6,0.165744,0.010000
2,10,1,3,7,0.161087,0.025000
2,10,1,3,8,0.103240,0.642000
2,10,1,3,9,0.091337,0.322000
2,10,1,4,0,NaN,0.000000
2,10,1,4,1,0.454292,0.003000
2,10,1,4,2,0.186083,0.014500
