nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
1,13,0,0,2,0.137459,0.051000
1,13,0,0,3,0.131858,0.119000
1,13,0,0,4,0.147843,0.130500
1,13,0,0,5,0.109442,0.168500
1,13,0,0,6,0.113729,0.192500
1,13,0,0,7,0.137869,0.150000
1,13,0,0,8,0.169493,0.082000
1,13,0,0,9,0.197383,0.036000
1,13,0,0,10,0.216601,0.011500
1,13,0,0,11,0.208526,0.008000
1,13,0,0,12,NaN,0.000000
1,13,0,1,0,0.023980,0.049000
1,13,0,1,1,NaN,0.000000
1,13,0,1,2,NaN,0.000000
1,13,0,1,3,NaN,0.000000
1,13,0,1,4,NaN,0.000000
1,13,0,1,5,NaN,0.000000
1,13,0,1,6,NaN,0.000000
1,13,0,1,7,0.354469,0.003000
1,13,0,1,8,0.235501,0.012500
1,13,0,1,9,0.134811,0.038000
1,13,0,1,10,0.104999,0.078500
1,13,0,1,11,0.064568,0.191000
1,13,0,1,12,0.054920,0.628000
1,13,0,2,0,0.140994,0.122500
1,13,0,2,1,0.127663,0.303000
1,13,0,2,2,0.142380,0.307500
1,13,0,2,3,0.226362,0.094500
1,13,0,2,4,0.048454,0.107500
1,13,0,2,5,0.167248,0.047500
1,13,0,2,6,0.129657,0.010000
1,13,0,2,7,0.523475,0.002000
1,13,0,2,8,0.419504,0.005000
1,13,0,2,9,NaN,0.000000
1,13,0,2,10,1.024656,0.000500
1,13,0,2,11,NaN,0.000000
1,13,0,2,12,NaN,0.000000
1,13,0,3,0,0.058304,0.676000
1,13,0,3,1,0.123920,0.178000
1,13,0,3,2,0.088050,0.085000
1,13,0,3,3,0.387145,0.004500
1,13,0,3,4,0.203369,0.006000
1,13,0,3,5,1.024656,0.000500
1,13,0,3,6,NaN,0.000000
1,13,0,3,7,NaN,0.000000
1,13,0,3,8,0.512078,0.001000
1,13,0,3,9,NaN,0.000000
1,13,0,3,10,NaN,0.000000
1,13,0,3,11,NaN,0.000000
1,13,0,3,12,0.023980,0.049000
